TradeID,Strategy,Symbol,Side,Quantity,SignalTime,EntryTime,FillDelayMs,EntryPrice,ExitTime,ExitPrice,ExitReason,GrossPnL,NetPnL,Commission,PointsPnL,PercentPnL,Duration,SignalType,HTFBias,Trigger,Confidence,RiskReward,OB_High,OB_Low,OB_Time,OB_Type,CHoCH_Level,CHoCH_Time,MSS_Level,MSS_Time,SwingHigh,SwingHigh_Time,SwingLow,SwingLow_Time,FVG_Top,FVG_Bottom,FVG_Time,FibLevel,FibPrice,GEXLevel,GEXLevelType,LTLevelsBelow,LTSentiment,LTOrdering,LTSpacing,LTLdmpType,LTAvgSpacing,FilterReason,StopLoss,TakeProfit,MFEPoints,MAEPoints,ProfitGiveBack,StrategyMetadata
T000036,OVERNIGHT_SCORING,NQ,buy,1,2024-03-05T03:39:00.000Z,2024-03-05T03:39:00.000Z,0,20176,2024-03-05T07:00:00.000Z,20149,time_exit,-540,-545,5,-27,-0.13,12060000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19974.5,20374.5,9,41,36,"{""score"":8,""direction"":""bullish"",""ibs"":0.066,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20226,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-72.75,""exit_time"":""2024-03-05T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000037,OVERNIGHT_SCORING,NQ,buy,1,2024-03-11T23:16:00.000Z,2024-03-11T23:16:00.000Z,0,20007.25,2024-03-12T06:00:00.000Z,20056.25,time_exit,980,975,5,49,0.24,24240000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19802.5,20202.5,52.75,7.5,3.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.587,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":19934.75,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":-31.25,""exit_time"":""2024-03-12T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000038,OVERNIGHT_SCORING,NQ,buy,1,2024-03-13T23:09:00.000Z,2024-03-13T23:09:00.000Z,0,20085.5,2024-03-14T06:00:00.000Z,20099.25,time_exit,275,270,5,13.75,0.07,24660000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19885.5,20285.5,20.25,13,6.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.329,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20049,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-49,""exit_time"":""2024-03-14T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000039,OVERNIGHT_SCORING,NQ,buy,1,2024-03-25T22:01:00.000Z,2024-03-25T22:01:00.000Z,0,20254.25,2024-03-26T06:00:00.000Z,20264.25,time_exit,200,195,5,10,0.05,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20054,20454,20.25,19,10.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.604,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20228,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-58.5,""exit_time"":""2024-03-26T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000040,OVERNIGHT_SCORING,NQ,buy,1,2024-04-18T00:09:00.000Z,2024-04-18T00:09:00.000Z,0,19405.25,2024-04-18T06:00:00.000Z,19466.75,time_exit,1230,1225,5,61.5,0.32,21060000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19199.75,19599.75,68.75,5.25,7.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.113,""lt_sentiment"":""BULLISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":19372.75,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-48.75,""exit_time"":""2024-04-18T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000041,OVERNIGHT_SCORING,NQ,sell,1,2024-04-24T22:01:00.000Z,2024-04-24T22:01:00.000Z,0,19175.75,2024-04-25T06:00:00.000Z,19135.5,time_exit,805,800,5,40.25,0.21,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,19376.5,18976.5,42.25,37.25,2,"{""score"":8,""direction"":""bearish"",""ibs"":0.399,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":19376.75,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":45.5,""exit_time"":""2024-04-25T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000042,OVERNIGHT_SCORING,NQ,buy,1,2024-05-14T22:16:00.000Z,2024-05-14T22:16:00.000Z,0,20136.25,2024-05-15T06:00:00.000Z,20132.5,time_exit,-75,-80,5,-3.75,-0.02,27840000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19934.5,20334.5,20.5,18,24.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.87,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Tuesday"",""rth_close"":20129.75,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":1.5,""exit_time"":""2024-05-15T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000043,OVERNIGHT_SCORING,NQ,buy,1,2024-05-15T22:01:00.000Z,2024-05-15T22:01:00.000Z,0,20411.75,2024-05-16T06:00:00.000Z,20435,time_exit,465,460,5,23.25,0.11,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20211,20611,45.5,5.75,22.25,"{""score"":8,""direction"":""bullish"",""ibs"":0.945,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":20411.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":7.5,""exit_time"":""2024-05-16T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000044,OVERNIGHT_SCORING,NQ,buy,1,2024-05-20T22:01:00.000Z,2024-05-20T22:01:00.000Z,0,20472.75,2024-05-21T06:00:00.000Z,20465.75,time_exit,-140,-145,5,-7,-0.03,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20270,20670,5.25,13.25,12.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.823,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20484.75,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":17.5,""exit_time"":""2024-05-21T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000045,OVERNIGHT_SCORING,NQ,buy,1,2024-05-22T22:01:00.000Z,2024-05-22T22:01:00.000Z,0,20587.25,2024-05-23T06:00:00.000Z,20667,time_exit,1595,1590,5,79.75,0.39,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20387.25,20787.25,101.75,25.5,22,"{""score"":8,""direction"":""bullish"",""ibs"":0.709,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20512.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":63.75,""exit_time"":""2024-05-23T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000046,OVERNIGHT_SCORING,NQ,buy,1,2024-06-05T22:01:00.000Z,2024-06-05T22:01:00.000Z,0,20795.75,2024-06-06T06:00:00.000Z,20802.25,time_exit,130,125,5,6.5,0.03,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20595.25,20995.25,34,9.5,27.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.993,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":20796,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":40.25,""exit_time"":""2024-06-06T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000047,OVERNIGHT_SCORING,NQ,buy,1,2024-06-07T00:24:00.000Z,2024-06-07T00:24:00.000Z,0,20793,2024-06-07T06:00:00.000Z,20809.5,time_exit,330,325,5,16.5,0.08,20160000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20590,20990,25.75,5.5,9.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.492,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Thursday"",""rth_close"":20784.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-0.25,""exit_time"":""2024-06-07T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000048,OVERNIGHT_SCORING,NQ,buy,1,2024-06-10T22:01:00.000Z,2024-06-10T22:01:00.000Z,0,20818.75,2024-06-11T06:00:00.000Z,20826.5,time_exit,155,150,5,7.75,0.04,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20618.25,21018.25,5.75,24.25,-2,"{""score"":7,""direction"":""bullish"",""ibs"":0.887,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20831,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":35.5,""exit_time"":""2024-06-11T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000049,OVERNIGHT_SCORING,NQ,buy,1,2024-06-11T22:01:00.000Z,2024-06-11T22:01:00.000Z,0,20959,2024-06-12T06:00:00.000Z,20981,time_exit,440,435,5,22,0.1,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20757.25,21157.25,29.25,7,7.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.978,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Tuesday"",""rth_close"":20960.5,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":31.75,""exit_time"":""2024-06-12T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000050,OVERNIGHT_SCORING,NQ,buy,1,2024-06-12T22:01:00.000Z,2024-06-12T22:01:00.000Z,0,21309.5,2024-06-13T06:00:00.000Z,21346.25,time_exit,735,730,5,36.75,0.17,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21110,21510,49.5,8.75,12.75,"{""score"":9,""direction"":""bullish"",""ibs"":0.549,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":21210.75,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":-26,""exit_time"":""2024-06-13T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000051,OVERNIGHT_SCORING,NQ,buy,1,2024-06-13T22:01:00.000Z,2024-06-13T22:01:00.000Z,0,21313.5,2024-06-14T06:00:00.000Z,21361.75,time_exit,965,960,5,48.25,0.23,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21115.75,21515.75,52,2.5,3.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.566,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Thursday"",""rth_close"":21311,""consecutive_down"":0,""consecutive_up"":4,""last_hour_return"":-6.75,""exit_time"":""2024-06-14T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000052,OVERNIGHT_SCORING,NQ,buy,1,2024-06-17T22:01:00.000Z,2024-06-17T22:01:00.000Z,0,21652,2024-06-18T06:00:00.000Z,21652.25,time_exit,5,0,5,0.25,0,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21445.5,21845.5,24.25,36.25,24,"{""score"":9,""direction"":""bullish"",""ibs"":0.796,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Monday"",""rth_close"":21654.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-40,""exit_time"":""2024-06-18T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000053,OVERNIGHT_SCORING,NQ,buy,1,2024-06-20T00:39:00.000Z,2024-06-20T00:39:00.000Z,0,21706.25,2024-06-20T06:00:00.000Z,21780,time_exit,1475,1470,5,73.75,0.34,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21505.25,21905.25,85,4.25,11.25,"{""score"":8,""direction"":""bullish"",""ibs"":0.259,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":21688.75,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":0,""exit_time"":""2024-06-20T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000054,OVERNIGHT_SCORING,NQ,buy,1,2024-06-25T02:54:00.000Z,2024-06-25T02:54:00.000Z,0,21239.75,2024-06-25T06:00:00.000Z,21259.75,time_exit,400,395,5,20,0.09,11160000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21039.75,21439.75,28.5,2,8.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.017,""lt_sentiment"":""BULLISH"",""gex_regime"":""neutral"",""day_of_week"":""Monday"",""rth_close"":21202.5,""consecutive_down"":3,""consecutive_up"":0,""last_hour_return"":-75.75,""exit_time"":""2024-06-25T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000055,OVERNIGHT_SCORING,NQ,buy,1,2024-07-03T22:01:00.000Z,2024-07-03T22:01:00.000Z,0,21864,2024-07-04T06:00:00.000Z,21865,time_exit,20,15,5,1,0,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21662.75,22062.75,11,16,10,"{""score"":7,""direction"":""bullish"",""ibs"":0.928,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":21877.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":0,""exit_time"":""2024-07-04T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000056,OVERNIGHT_SCORING,NQ,buy,1,2024-07-10T22:01:00.000Z,2024-07-10T22:01:00.000Z,0,22352.75,2024-07-11T06:00:00.000Z,22329.25,time_exit,-470,-475,5,-23.5,-0.11,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22150,22550,4,41.75,27.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.896,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":22352.25,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":15,""exit_time"":""2024-07-11T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000057,OVERNIGHT_SCORING,NQ,buy,1,2024-07-16T02:09:00.000Z,2024-07-16T02:09:00.000Z,0,22104.25,2024-07-16T06:00:00.000Z,22095,time_exit,-185,-190,5,-9.25,-0.04,13860000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21902,22302,8.5,13,17.75,"{""score"":8,""direction"":""bullish"",""ibs"":0.299,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":22051,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-24.25,""exit_time"":""2024-07-16T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000058,OVERNIGHT_SCORING,NQ,buy,1,2024-07-31T22:01:00.000Z,2024-07-31T22:01:00.000Z,0,21069.75,2024-08-01T06:00:00.000Z,21136,time_exit,1325,1320,5,66.25,0.31,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20849,21249,105,8.25,38.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.708,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20954.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-57.75,""exit_time"":""2024-08-01T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000059,OVERNIGHT_SCORING,NQ,sell,1,2024-09-10T03:24:00.000Z,2024-09-10T03:24:00.000Z,0,20105.75,2024-09-10T06:00:00.000Z,20080.25,time_exit,510,505,5,25.5,0.13,9360000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,20306.25,19906.25,36.5,16,11,"{""score"":7,""direction"":""bearish"",""ibs"":0.822,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Monday"",""rth_close"":20146.25,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":84.5,""exit_time"":""2024-09-10T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000060,OVERNIGHT_SCORING,NQ,buy,1,2024-09-18T22:01:00.000Z,2024-09-18T22:01:00.000Z,0,20863.5,2024-09-19T00:02:00.000Z,21065.25,take_profit,4035,4030,5,201.75,0.97,7260000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20665.5,21065.5,202.75,2.25,1,"{""score"":8,""direction"":""bullish"",""ibs"":0.075,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20804.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-137.5,""exit_time"":""2024-09-19T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000061,OVERNIGHT_SCORING,NQ,sell,1,2024-10-07T22:31:00.000Z,2024-10-07T22:31:00.000Z,0,21226.25,2024-10-08T06:00:00.000Z,21204,time_exit,445,440,5,22.25,0.1,26940000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,21429,21029,103.25,25,81,"{""score"":7,""direction"":""bearish"",""ibs"":0.213,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Monday"",""rth_close"":21219.5,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":29.5,""exit_time"":""2024-10-08T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000062,OVERNIGHT_SCORING,NQ,buy,1,2024-10-29T01:09:00.000Z,2024-10-29T01:09:00.000Z,0,21727.5,2024-10-29T06:00:00.000Z,21730.25,time_exit,55,50,5,2.75,0.01,17460000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21525.5,21925.5,12.5,56,9.75,"{""score"":8,""direction"":""bullish"",""ibs"":0.103,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":21721,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-23,""exit_time"":""2024-10-29T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000063,OVERNIGHT_SCORING,NQ,sell,1,2024-11-20T23:01:00.000Z,2024-11-20T23:01:00.000Z,0,21939,2024-11-21T07:00:00.000Z,21914.5,time_exit,490,485,5,24.5,0.11,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,22143.5,21743.5,98.25,43.75,73.75,"{""score"":7,""direction"":""bearish"",""ibs"":0.957,""lt_sentiment"":""BEARISH"",""gex_regime"":""neutral"",""day_of_week"":""Wednesday"",""rth_close"":21972.75,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":143.25,""exit_time"":""2024-11-21T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000064,OVERNIGHT_SCORING,NQ,buy,1,2024-12-04T23:01:00.000Z,2024-12-04T23:01:00.000Z,0,22729,2024-12-05T07:00:00.000Z,22718.75,time_exit,-205,-210,5,-10.25,-0.05,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22527.25,22927.25,15.25,13,25.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.931,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":22758,""consecutive_down"":0,""consecutive_up"":4,""last_hour_return"":25.5,""exit_time"":""2024-12-05T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000065,OVERNIGHT_SCORING,NQ,buy,1,2024-12-10T03:24:00.000Z,2024-12-10T03:24:00.000Z,0,22692.25,2024-12-10T07:00:00.000Z,22681,time_exit,-225,-230,5,-11.25,-0.05,12960000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22490.5,22890.5,5.25,19,16.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.233,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":22706,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":9.25,""exit_time"":""2024-12-10T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000066,OVERNIGHT_SCORING,NQ,buy,1,2024-12-11T23:01:00.000Z,2024-12-11T23:01:00.000Z,0,22970.25,2024-12-12T07:00:00.000Z,22975.5,time_exit,105,100,5,5.25,0.02,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22777.75,23177.75,22.75,7.25,17.5,"{""score"":9,""direction"":""bullish"",""ibs"":0.886,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":23012.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-8,""exit_time"":""2024-12-12T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000067,OVERNIGHT_SCORING,NQ,buy,1,2024-12-12T23:01:00.000Z,2024-12-12T23:01:00.000Z,0,22949.25,2024-12-13T07:00:00.000Z,22967.25,time_exit,360,355,5,18,0.08,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22752.75,23152.75,40.25,30.75,22.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.154,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Thursday"",""rth_close"":22863.75,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-41,""exit_time"":""2024-12-13T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000068,OVERNIGHT_SCORING,NQ,buy,1,2024-12-16T23:01:00.000Z,2024-12-16T23:01:00.000Z,0,23333,2024-12-17T07:00:00.000Z,23318.25,time_exit,-295,-300,5,-14.75,-0.06,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,23129.75,23529.75,15.75,32.25,30.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.84,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Monday"",""rth_close"":23332,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-13.5,""exit_time"":""2024-12-17T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000069,OVERNIGHT_SCORING,NQ,sell,1,2025-01-09T00:24:00.000Z,2025-01-09T00:24:00.000Z,0,22236.25,2025-01-09T07:00:00.000Z,22232,time_exit,85,80,5,4.25,0.02,23760000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,22435.75,22035.75,42.25,34,38,"{""score"":7,""direction"":""bearish"",""ibs"":0.731,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":22283.25,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":23,""exit_time"":""2025-01-09T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000070,OVERNIGHT_SCORING,NQ,buy,1,2025-02-18T02:24:00.000Z,2025-02-18T02:24:00.000Z,0,23164.75,2025-02-18T07:00:00.000Z,23227.75,time_exit,1260,1255,5,63,0.27,16560000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22962.25,23362.25,61.5,3.75,-1.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.722,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":23158.25,""consecutive_down"":0,""consecutive_up"":5,""last_hour_return"":0,""exit_time"":""2025-02-18T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000071,OVERNIGHT_SCORING,NQ,buy,1,2025-02-19T23:01:00.000Z,2025-02-19T23:01:00.000Z,0,23149.75,2025-02-20T07:00:00.000Z,23077.75,time_exit,-1440,-1445,5,-72,-0.31,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22950.25,23350.25,8.75,82.75,80.75,"{""score"":9,""direction"":""bullish"",""ibs"":0.71,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":23170,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-48.25,""exit_time"":""2025-02-20T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
